image,relative_path,style_classification,artist_attribution,timeframe_estimation,mode,date,additional_styles,artist_school,tags
vincent-van-gogh_bench-with-four-persons-1882(1).jpg,Realism/vincent-van-gogh_bench-with-four-persons-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"gardens-and-parks,walking,tree"
vincent-van-gogh_bench-with-three-persons-1882(1).jpg,Realism/vincent-van-gogh_bench-with-three-persons-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"gardens-and-parks,walking,tree"
vincent-van-gogh_bending-woman-1882(1).jpg,Realism/vincent-van-gogh_bending-woman-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"handwork,sketch,figure drawing,footwear"
vincent-van-gogh_bent-figure-of-a-woman-1882(1).jpg,Realism/vincent-van-gogh_bent-figure-of-a-woman-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"female-portraits,sitting"
vincent-van-gogh_bent-figure-of-a-woman-sien-1882(1).jpg,Realism/vincent-van-gogh_bent-figure-of-a-woman-sien-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,female-portraits
vincent-van-gogh_bird-s-nest-1885(1).jpg,Realism/vincent-van-gogh_bird-s-nest-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"birds,insect,beetle,organism"
vincent-van-gogh_blacksmith-shop(1).jpg,Realism/vincent-van-gogh_blacksmith-shop(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"markets-and-shops,handwork"
vincent-van-gogh_bleaching-ground-1882(1).jpg,Realism/vincent-van-gogh_bleaching-ground-1882(1).jpg,realism,vincent-van-gogh,1850-1900,val,1882.0,,dutch,"houses-and-buildings,margins-and-wastelands,hague,sky,water"
vincent-van-gogh_blind-man-sitting-in-interior(1).jpg,Realism/vincent-van-gogh_blind-man-sitting-in-interior(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"male-portraits,characters-and-emotions,sitting,gentleman"
vincent-van-gogh_bobbin-winder-1885(1).jpg,Realism/vincent-van-gogh_bobbin-winder-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,instruments-and-mechanisms
vincent-van-gogh_bowl-with-peonies-and-roses-1886(1).jpg,Realism/vincent-van-gogh_bowl-with-peonies-and-roses-1886(1).jpg,realism,vincent-van-gogh,1850-1900,train,1886.0,,dutch,"flowers-and-plants,still life photography,garden roses,flower,bouquet,plant,rose,cut flowers"
vincent-van-gogh_breakwater-1883(1).jpg,Realism/vincent-van-gogh_breakwater-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"margins-and-wastelands,text"
vincent-van-gogh_bridge-and-houses-on-the-corner-of-herengracht-prinsessegracht-1882(1).jpg,Realism/vincent-van-gogh_bridge-and-houses-on-the-corner-of-herengracht-prinsessegracht-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"streets-and-squares,houses-and-buildings,waterway,building"
vincent-van-gogh_building-in-eindhoven-the-weigh-house-1885(1).jpg,Realism/vincent-van-gogh_building-in-eindhoven-the-weigh-house-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"houses-and-buildings,holy places,almshouse"
vincent-van-gogh_bulb-fields-1883(1).jpg,Realism/vincent-van-gogh_bulb-fields-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"fields-and-plains,rural area,farm,sky,field"
vincent-van-gogh_carpenter-1882(1).jpg,Realism/vincent-van-gogh_carpenter-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"male-portraits,sketch"
vincent-van-gogh_carpenter-s-workshop-seen-from-the-artist-s-studio-1882(1).jpg,Realism/vincent-van-gogh_carpenter-s-workshop-seen-from-the-artist-s-studio-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"factories-and-plants,handwork,yards"
vincent-van-gogh_carpenter-s-yard-and-laundry-1882(1).jpg,Realism/vincent-van-gogh_carpenter-s-yard-and-laundry-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"factories-and-plants,handwork,yards"
vincent-van-gogh_carpenter-seen-from-the-back-1882(1).jpg,Realism/vincent-van-gogh_carpenter-seen-from-the-back-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"male-portraits,sketch,standing"
vincent-van-gogh_cart-with-black-ox-1884(1).jpg,Realism/vincent-van-gogh_cart-with-black-ox-1884(1).jpg,realism,vincent-van-gogh,1850-1900,test,1884.0,,dutch,"animals,roads-and-vehicles,oxen,horse and buggy,wagon,vehicle,working animal,coachman,carriage"
vincent-van-gogh_cemetery-1883(1).jpg,Realism/vincent-van-gogh_cemetery-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"cemeteries-and-tombs,text,history"
vincent-van-gogh_church-pew-with-worshippers-1882(1).jpg,Realism/vincent-van-gogh_church-pew-with-worshippers-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"characters-and-emotions,social group,team"
vincent-van-gogh_churchyard-in-the-rain-1883-1(1).jpg,Realism/vincent-van-gogh_churchyard-in-the-rain-1883-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"rain-and-fog,handwork,sketch"
vincent-van-gogh_churchyard-in-winter-1883(1).jpg,Realism/vincent-van-gogh_churchyard-in-winter-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"cemeteries-and-tombs,history"
vincent-van-gogh_churchyard-in-winter-1883-1(1).jpg,Realism/vincent-van-gogh_churchyard-in-winter-1883-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"cemeteries-and-tombs,water"
vincent-van-gogh_city-view(1).jpg,Realism/vincent-van-gogh_city-view(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"streets-and-squares,walking,tree"
vincent-van-gogh_clock-clog-with-cutlery-and-a-spoon-rack-1885(1).jpg,Realism/vincent-van-gogh_clock-clog-with-cutlery-and-a-spoon-rack-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"clocks-and-hourglasses,dishware-and-cutlery,sketch"
vincent-van-gogh_cluster-of-old-houses-with-the-new-church-in-the-hague-1882(1).jpg,Realism/vincent-van-gogh_cluster-of-old-houses-with-the-new-church-in-the-hague-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,hague
vincent-van-gogh_coal-shoveler-1879(1).jpg,Realism/vincent-van-gogh_coal-shoveler-1879(1).jpg,realism,vincent-van-gogh,1850-1900,val,1879.0,,dutch,handwork
vincent-van-gogh_coalmine-in-the-borinage-1879(1).jpg,Realism/vincent-van-gogh_coalmine-in-the-borinage-1879(1).jpg,realism,vincent-van-gogh,1850-1900,train,1879.0,,dutch,"factories-and-plants,margins-and-wastelands"
vincent-van-gogh_congregation-leaving-the-reformed-church-in-nuenen-1884(1).jpg,Realism/vincent-van-gogh_congregation-leaving-the-reformed-church-in-nuenen-1884(1).jpg,realism,vincent-van-gogh,1850-1900,train,1884.0,,dutch,"chapel,building,church"
vincent-van-gogh_corinthian-capital-1863(1).jpg,Realism/vincent-van-gogh_corinthian-capital-1863(1).jpg,realism,vincent-van-gogh,1850-1900,train,1863.0,,dutch,"arcades-and-colonnades,stone carving,relief"
vincent-van-gogh_cottage(1).jpg,Realism/vincent-van-gogh_cottage(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,cottages-and-farmhouses,sky,cloud"
vincent-van-gogh_cottage-with-decrepit-barn-and-stooping-woman-1885(1).jpg,Realism/vincent-van-gogh_cottage-with-decrepit-barn-and-stooping-woman-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,cottages-and-farmhouses,hut,shack,thatching,rural area,house,village"
vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,Realism/vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,cottages-and-farmhouses,hut,house"
vincent-van-gogh_cottage-with-peasant-woman-digging-1885(1).jpg,Realism/vincent-van-gogh_cottage-with-peasant-woman-digging-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,cottages-and-farmhouses,handwork,hut"
vincent-van-gogh_cottage-with-trees-1885(1).jpg,Realism/vincent-van-gogh_cottage-with-trees-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,cottages-and-farmhouses,folk-architecture,house,thatching,cottage"
vincent-van-gogh_cottage-with-trees-1885-1(1).jpg,Realism/vincent-van-gogh_cottage-with-trees-1885-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,cottages-and-farmhouses,folk-architecture,sky,tree,house,tints and shades"
vincent-van-gogh_cottage-with-trees-and-peasant-woman-1885(1).jpg,Realism/vincent-van-gogh_cottage-with-trees-and-peasant-woman-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,cottages-and-farmhouses,folk-architecture"
vincent-van-gogh_cottage-with-woman-digging-1885(1).jpg,Realism/vincent-van-gogh_cottage-with-woman-digging-1885(1).jpg,realism,vincent-van-gogh,1850-1900,val,1885.0,,dutch,"countryside,cottages-and-farmhouses,folk-architecture,handwork"
vincent-van-gogh_cottages-1883(1).jpg,Realism/vincent-van-gogh_cottages-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"cottages-and-farmhouses,sky"
vincent-van-gogh_country-churchyard-and-old-church-tower-1885(1).jpg,Realism/vincent-van-gogh_country-churchyard-and-old-church-tower-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"cemeteries-and-tombs,medieval architecture,ruins,building,sky"
vincent-van-gogh_country-lane-with-trees-1882(1).jpg,Realism/vincent-van-gogh_country-lane-with-trees-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"roads-and-vehicles,margins-and-wastelands,tree,road,sky,infrastructure"
vincent-van-gogh_country-lane-with-two-figures-1885(1).jpg,Realism/vincent-van-gogh_country-lane-with-two-figures-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"roads-and-vehicles,forests-and-trees,walking,brown,tree,line,tints and shades"
vincent-van-gogh_cradle-1882(1).jpg,Realism/vincent-van-gogh_cradle-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"children,domestic-settings,leisure-and-sleep,sketch"
vincent-van-gogh_daughter-of-jacob-meyer-1881(1).jpg,Realism/vincent-van-gogh_daughter-of-jacob-meyer-1881(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"female-portraits,sketch,lady,nose,figure drawing,long hair"
vincent-van-gogh_digger-1881(1).jpg,Realism/vincent-van-gogh_digger-1881(1).jpg,realism,vincent-van-gogh,1850-1900,test,1881.0,,dutch,"countryside,handwork"
vincent-van-gogh_digger-1881-1(1).jpg,Realism/vincent-van-gogh_digger-1881-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"countryside,handwork,sketch,figure drawing"
vincent-van-gogh_digger-1881-2(1).jpg,Realism/vincent-van-gogh_digger-1881-2(1).jpg,realism,vincent-van-gogh,1850-1900,test,1881.0,,dutch,"countryside,handwork,sketch"
vincent-van-gogh_digger-1882-1(1).jpg,Realism/vincent-van-gogh_digger-1882-1(1).jpg,realism,vincent-van-gogh,1850-1900,val,1882.0,,dutch,"countryside,handwork,sketch"
vincent-van-gogh_digger-1882-3(1).jpg,Realism/vincent-van-gogh_digger-1882-3(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"countryside,handwork,lumberjack,sketch,human"
vincent-van-gogh_digger-in-a-potato-field-february-1885(1).jpg,Realism/vincent-van-gogh_digger-in-a-potato-field-february-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"countryside,sketch"
vincent-van-gogh_ditch-1884(1).jpg,Realism/vincent-van-gogh_ditch-1884(1).jpg,realism,vincent-van-gogh,1850-1900,train,1884.0,,dutch,"valleys-and-hollows,water,swamp,wetland,reflection,sky,grass family,tree,grass"
vincent-van-gogh_donkey-cart-with-boy-and-scheveningen-woman-1882(1).jpg,Realism/vincent-van-gogh_donkey-cart-with-boy-and-scheveningen-woman-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"streets-and-squares,roads-and-vehicles,coachman,horse and buggy,vehicle,horse harness,wagon,horse"
vincent-van-gogh_dunes-1882(1).jpg,Realism/vincent-van-gogh_dunes-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"deserts-and-steppes,tree"
vincent-van-gogh_dying-slave-and-figures-at-a-table-1887(1).jpg,Realism/vincent-van-gogh_dying-slave-and-figures-at-a-table-1887(1).jpg,realism,vincent-van-gogh,1850-1900,val,1887.0,,dutch,"monuments-and-statues,sketch,figure drawing"
vincent-van-gogh_edge-of-a-wood-1882(1).jpg,Realism/vincent-van-gogh_edge-of-a-wood-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"forests-and-trees,tree,forest,woodland,natural environment,northern hardwood forest,natural landscape,grove,biome,old-growth forest"
vincent-van-gogh_entrance-to-the-pawn-bank-the-hague-1882(1).jpg,Realism/vincent-van-gogh_entrance-to-the-pawn-bank-the-hague-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,streets-and-squares
vincent-van-gogh_factory-1882(1).jpg,Realism/vincent-van-gogh_factory-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"factories-and-plants,house,home"
vincent-van-gogh_farmer-leaning-on-his-spade-1881(1).jpg,Realism/vincent-van-gogh_farmer-leaning-on-his-spade-1881(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"countryside,handwork"
vincent-van-gogh_farmer-sitting-at-the-fireside-and-reading-1881(1).jpg,Realism/vincent-van-gogh_farmer-sitting-at-the-fireside-and-reading-1881(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"reading-and-writing,fireplaces,sitting"
vincent-van-gogh_farmhouse-1883(1).jpg,Realism/vincent-van-gogh_farmhouse-1883(1).jpg,realism,vincent-van-gogh,1850-1900,val,1883.0,,dutch,"cottages-and-farmhouses,folk-architecture,sketch,house"
vincent-van-gogh_farmhouse-at-night-1883(1).jpg,Realism/vincent-van-gogh_farmhouse-at-night-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"cottages-and-farmhouses,twilight-and-night,folk-architecture,barn"
vincent-van-gogh_farmhouse-with-barn-and-trees-1883(1).jpg,Realism/vincent-van-gogh_farmhouse-with-barn-and-trees-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"countryside,house"
vincent-van-gogh_farmhouse-with-peat-stacks-1883(1).jpg,Realism/vincent-van-gogh_farmhouse-with-peat-stacks-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"folk-architecture,sky"
vincent-van-gogh_farmhouses-among-trees-1883(1).jpg,Realism/vincent-van-gogh_farmhouses-among-trees-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"cottages-and-farmhouses,tree,rural area,house"
vincent-van-gogh_farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1).jpg,Realism/vincent-van-gogh_farmhouses-in-loosduinen-near-the-hague-at-twilight-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"cottages-and-farmhouses,rural area"
vincent-van-gogh_feet-1885(1).jpg,Realism/vincent-van-gogh_feet-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"parts-of-human-body,leg,foot,human leg,ankle,footwear,joint,tree,human body,hand"
vincent-van-gogh_feet-1885-1(1).jpg,Realism/vincent-van-gogh_feet-1885-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"parts-of-human-body,sketch,hand,leg,arm,figure drawing,finger,joint,foot,gesture"
vincent-van-gogh_field-in-a-thunderstorm-1881(1).jpg,Realism/vincent-van-gogh_field-in-a-thunderstorm-1881(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"countryside,storm-and-tempest,handwork,text,font"
vincent-van-gogh_field-with-thunderstorm-1881(1).jpg,Realism/vincent-van-gogh_field-with-thunderstorm-1881(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"storm-and-tempest,fields-and-plains,photograph,sky,tree,monochrome,stock photography"
vincent-van-gogh_figure-of-a-woman-with-unfinished-chair-1882(1).jpg,Realism/vincent-van-gogh_figure-of-a-woman-with-unfinished-chair-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,female-portraits
vincent-van-gogh_figures-in-a-winter-landscape-1883(1).jpg,Realism/vincent-van-gogh_figures-in-a-winter-landscape-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"handwork,sketch"
vincent-van-gogh_fish-drying-barn-1882(1).jpg,Realism/vincent-van-gogh_fish-drying-barn-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"cottages-and-farmhouses,factories-and-plants"
vincent-van-gogh_fish-drying-barn-in-scheveningen-1882(1).jpg,Realism/vincent-van-gogh_fish-drying-barn-in-scheveningen-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"factories-and-plants,house"
vincent-van-gogh_fisherman-in-jacket-with-upturned-collar-1883(1).jpg,Realism/vincent-van-gogh_fisherman-in-jacket-with-upturned-collar-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"male-portraits,standing,sketch,human"
vincent-van-gogh_fisherman-on-the-beach-1882(1).jpg,Realism/vincent-van-gogh_fisherman-on-the-beach-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"male-portraits,gentleman,male"
vincent-van-gogh_fisherman-s-wife-on-the-beach-1882(1).jpg,Realism/vincent-van-gogh_fisherman-s-wife-on-the-beach-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"female-portraits,waiting,outerwear"
vincent-van-gogh_fisherman-with-basket-on-his-back-1882(1).jpg,Realism/vincent-van-gogh_fisherman-with-basket-on-his-back-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"handwork,sketch"
vincent-van-gogh_fisherman-with-sou-wester-1883(1).jpg,Realism/vincent-van-gogh_fisherman-with-sou-wester-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"male-portraits,sketch,forehead,human"
vincent-van-gogh_fisherman-with-sou-wester-head-1883(1).jpg,Realism/vincent-van-gogh_fisherman-with-sou-wester-head-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"male-portraits,sketch"
vincent-van-gogh_fisherman-with-sou-wester-head-1883-1(1).jpg,Realism/vincent-van-gogh_fisherman-with-sou-wester-head-1883-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"male-portraits,forehead,human,eye"
vincent-van-gogh_fisherman-with-sou-wester-sitting-with-pipe-1883(1).jpg,Realism/vincent-van-gogh_fisherman-with-sou-wester-sitting-with-pipe-1883(1).jpg,realism,vincent-van-gogh,1850-1900,val,1883.0,,dutch,male-portraits
vincent-van-gogh_fisherman-with-sou-wester-sitting-with-pipe-1883-1(1).jpg,Realism/vincent-van-gogh_fisherman-with-sou-wester-sitting-with-pipe-1883-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,male-portraits
vincent-van-gogh_five-men-and-a-child-in-the-snow-1883(1).jpg,Realism/vincent-van-gogh_five-men-and-a-child-in-the-snow-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,walking
vincent-van-gogh_five-persons-at-a-meal-1885(1).jpg,Realism/vincent-van-gogh_five-persons-at-a-meal-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"mealtimes,people"
vincent-van-gogh_four-hands(1).jpg,Realism/vincent-van-gogh_four-hands(1).jpg,realism,vincent-van-gogh,1850-1900,test,1885.0,,dutch,"parts-of-human-body,sketch,leg,arm,nose,hand,jaw,foot,joint"
vincent-van-gogh_four-hands-two-holding-bowls-1885(1).jpg,Realism/vincent-van-gogh_four-hands-two-holding-bowls-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"parts-of-human-body,sketch,arm,hand,joint,finger,jaw,organ,human"
vincent-van-gogh_four-peasants-at-a-meal-study-for-the-potato-eaters-1885(1).jpg,Realism/vincent-van-gogh_four-peasants-at-a-meal-study-for-the-potato-eaters-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,mealtimes
vincent-van-gogh_four-people-on-a-bench-1882(1).jpg,Realism/vincent-van-gogh_four-people-on-a-bench-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"walking,tree"
vincent-van-gogh_four-people-sharing-a-meal-1885(1).jpg,Realism/vincent-van-gogh_four-people-sharing-a-meal-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"mealtimes,sketch"
vincent-van-gogh_funeral-in-the-snow-near-the-old-tower-1883(1).jpg,Realism/vincent-van-gogh_funeral-in-the-snow-near-the-old-tower-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"gates-and-towers,history"
vincent-van-gogh_garbage-dump-1883(1).jpg,Realism/vincent-van-gogh_garbage-dump-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,handwork
vincent-van-gogh_garbage-dump-1883-1(1).jpg,Realism/vincent-van-gogh_garbage-dump-1883-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"handwork,text,font"
vincent-van-gogh_garden-in-the-snow-1885(1).jpg,Realism/vincent-van-gogh_garden-in-the-snow-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"gardens-and-parks,text,tree,sketch"
vincent-van-gogh_gardener-near-a-gnarled-apple-tree-1883(1).jpg,Realism/vincent-van-gogh_gardener-near-a-gnarled-apple-tree-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"gardens-and-parks,handwork,text,sketch,organism"
vincent-van-gogh_gardener-with-a-wheelbarrow-1884(1).jpg,Realism/vincent-van-gogh_gardener-with-a-wheelbarrow-1884(1).jpg,realism,vincent-van-gogh,1850-1900,val,1884.0,,dutch,"gardens-and-parks,handwork,tree"
vincent-van-gogh_gasworks-1882(1).jpg,Realism/vincent-van-gogh_gasworks-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"factories-and-plants,hague,water,tree"
vincent-van-gogh_girl-carrying-a-loaf-of-bread-1882(1).jpg,Realism/vincent-van-gogh_girl-carrying-a-loaf-of-bread-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,children
vincent-van-gogh_girl-in-the-woods-1882(1).jpg,Realism/vincent-van-gogh_girl-in-the-woods-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"children,forests-and-trees,walking,tree,natural environment,northern hardwood forest,bigtree,forest,old-growth forest,trunk,woodland,woody plant"
vincent-van-gogh_girl-in-white-in-the-woods-1882(1).jpg,Realism/vincent-van-gogh_girl-in-white-in-the-woods-1882(1).jpg,realism,vincent-van-gogh,1850-1900,val,1882.0,,dutch,"forests-and-trees,walking,tree,northern hardwood forest,trunk,natural environment,woodland,forest,old-growth forest,woody plant,plant"
vincent-van-gogh_girl-kneeling-by-a-cradle-1883(1).jpg,Realism/vincent-van-gogh_girl-kneeling-by-a-cradle-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,children
vincent-van-gogh_girl-kneeling-in-front-of-a-bucket-1881(1).jpg,Realism/vincent-van-gogh_girl-kneeling-in-front-of-a-bucket-1881(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"children,handwork,washing"
vincent-van-gogh_girl-near-the-stove-grinding-coffee-1882(1).jpg,Realism/vincent-van-gogh_girl-near-the-stove-grinding-coffee-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"domestic-settings,text"
vincent-van-gogh_girl-sitting-knitting-1882(1).jpg,Realism/vincent-van-gogh_girl-sitting-knitting-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"children,domestic-settings,handwork,sitting"
vincent-van-gogh_girl-standing-knitting-1882(1).jpg,Realism/vincent-van-gogh_girl-standing-knitting-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"children,domestic-settings,handwork,victorian fashion,costume design,fashion,sketch"
vincent-van-gogh_girl-with-a-shawl-1883(1).jpg,Realism/vincent-van-gogh_girl-with-a-shawl-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"female-portraits,children portraits,human"
vincent-van-gogh_girl-with-black-cap-sitting-on-the-ground-1881(1).jpg,Realism/vincent-van-gogh_girl-with-black-cap-sitting-on-the-ground-1881(1).jpg,realism,vincent-van-gogh,1850-1900,train,1881.0,,dutch,"children,sitting,sketch"
vincent-van-gogh_girl-with-pinafore-half-figure-1883(1).jpg,Realism/vincent-van-gogh_girl-with-pinafore-half-figure-1883(1).jpg,realism,vincent-van-gogh,1850-1900,train,1883.0,,dutch,"female-portraits,characters-and-emotions,children portraits,sketch"
vincent-van-gogh_girl-with-shawl-half-figure-1883(1).jpg,Realism/vincent-van-gogh_girl-with-shawl-half-figure-1883(1).jpg,realism,vincent-van-gogh,1850-1900,val,1883.0,,dutch,"female-portraits,children portraits,sketch,nose,forehead"
vincent-van-gogh_glass-with-roses-1886(1).jpg,Realism/vincent-van-gogh_glass-with-roses-1886(1).jpg,realism,vincent-van-gogh,1850-1900,train,1886.0,,dutch,"flowers-and-plants,still life photography"
vincent-van-gogh_gordina-de-groot-head-1885(1).jpg,Realism/vincent-van-gogh_gordina-de-groot-head-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"female-portraits,sketch"
vincent-van-gogh_group-of-people-on-the-beach-with-fishing-boat-arriving-1882(1).jpg,Realism/vincent-van-gogh_group-of-people-on-the-beach-with-fishing-boat-arriving-1882(1).jpg,realism,vincent-van-gogh,1850-1900,train,1882.0,,dutch,"boats-and-ships,moles-and-embankments,horsemen,boat,vehicle,schooner,east indiaman,watercraft,sailing ship,pole,galiot,sailboat"
vincent-van-gogh_hand-1885(1).jpg,Realism/vincent-van-gogh_hand-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"parts-of-human-body,head,sketch,hand,finger"
vincent-van-gogh_hand-1885-1(1).jpg,Realism/vincent-van-gogh_hand-1885-1(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"parts-of-human-body,sketch,arm,figure drawing,hand,leg"
vincent-van-gogh_hand-with-a-stick-and-four-people-sharing-a-meal-1885(1).jpg,Realism/vincent-van-gogh_hand-with-a-stick-and-four-people-sharing-a-meal-1885(1).jpg,realism,vincent-van-gogh,1850-1900,train,1885.0,,dutch,"mealtimes,parts-of-human-body,sketch"
